,Argument ID,Self-direction: thought,Self-direction: action,Stimulation,Hedonism,Achievement,Power: dominance,Power: resources,Face,Security: personal,Security: societal,Tradition,Conformity: rules,Conformity: interpersonal,Humility,Benevolence: caring,Benevolence: dependability,Universalism: concern,Universalism: nature,Universalism: tolerance,Universalism: objectivity,Conclusion,Stance,Premise,Cleaned_Premise,Cleaned_Conclusion,Cleaned_BOW,Cosine_Similarity_Self-direction: thought,Cosine_Similarity_Self-direction: action,Cosine_Similarity_Stimulation,Cosine_Similarity_Hedonism,Cosine_Similarity_Achievement,Cosine_Similarity_Power: dominance,Cosine_Similarity_Power: resources,Cosine_Similarity_Face,Cosine_Similarity_Security: personal,Cosine_Similarity_Security: societal,Cosine_Similarity_Tradition,Cosine_Similarity_Conformity: rules,Cosine_Similarity_Conformity: interpersonal,Cosine_Similarity_Humility,Cosine_Similarity_Benevolence: caring,Cosine_Similarity_Benevolence: dependability,Cosine_Similarity_Universalism: concern,Cosine_Similarity_Universalism: nature,Cosine_Similarity_Universalism: tolerance,Cosine_Similarity_Universalism: objectivity
3218,A23292,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,We should ban cosmetic surgery,against,facial surgery is a common reconstruction for people who get involved in car accidents. cosmetic surgeries is the only solution for them to recover their face they destroyed in the accident,"['facial', 'surgery', 'common', 'reconstruction', 'people', 'get', 'involved', 'car', 'accident', 'cosmetic', 'surgery', 'solution', 'recover', 'face', 'destroyed', 'accident']","['ban', 'cosmetic', 'surgery']",facial surgery is a common reconstruction for people who get involved in car accidents. cosmetic surgeries is the only solution for them to recover their face they destroyed in the accident We should ban cosmetic surgery against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3219,A23293,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,Entrapment should be legalized,in favor of,entrapment only entangles those that were looking to commit a crime and stops them before they do it,"['entrapment', 'entangles', 'looking', 'commit', 'crime', 'stop']","['entrapment', 'legalized']",entrapment only entangles those that were looking to commit a crime and stops them before they do it Entrapment should be legalized in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3220,A23294,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,We should ban fast food,against,there is no need to ban fast food because there are some fairly healthy options to choose from. it's up to people to make smarter decisions about their food and their future health,"['need', 'ban', 'fast', 'food', 'fairly', 'healthy', 'option', 'choose', 'people', 'make', 'smarter', 'decision', 'food', 'future', 'health']","['ban', 'fast', 'food']",there is no need to ban fast food because there are some fairly healthy options to choose from. it's up to people to make smarter decisions about their food and their future health We should ban fast food against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3221,A23295,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,We should legalize cannabis,against,it would lead to more crimes and trouble,"['would', 'lead', 'crime', 'trouble']","['legalize', 'cannabis']",it would lead to more crimes and trouble We should legalize cannabis against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3222,A23296,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,We should ban private military companies,in favor of,Private military companies should be banned as they are not obliged to follow the strict rules of engagement that the military must which results in abuse of civilians.,"['private', 'military', 'company', 'banned', 'obliged', 'follow', 'strict', 'rule', 'engagement', 'military', 'must', 'result', 'abuse', 'civilian']","['ban', 'private', 'military', 'company']",Private military companies should be banned as they are not obliged to follow the strict rules of engagement that the military must which results in abuse of civilians. We should ban private military companies in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3223,A23297,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,We should end racial profiling,in favor of,Racial profiling creates division among the different groups in a community.,"['racial', 'profiling', 'creates', 'division', 'among', 'different', 'group', 'community']","['end', 'racial', 'profiling']",Racial profiling creates division among the different groups in a community. We should end racial profiling in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3224,A23298,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,We should prohibit women in combat,against,Women should be given the opportunity to serve their country if they choose to,"['woman', 'given', 'opportunity', 'serve', 'country', 'choose']","['prohibit', 'woman', 'combat']",Women should be given the opportunity to serve their country if they choose to We should prohibit women in combat against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3225,A23300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,We should ban whaling,in favor of,because it is a cruel way of killing a whale and causes great suffering and could cause the extinction of some species of whales.,"['cruel', 'way', 'killing', 'whale', 'cause', 'great', 'suffering', 'could', 'cause', 'extinction', 'specie', 'whale']","['ban', 'whaling']",because it is a cruel way of killing a whale and causes great suffering and could cause the extinction of some species of whales. We should ban whaling in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3226,A23301,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,We should end mandatory retirement,against,"We should not end mandatory retirement because it opens up positions to women, people of color, and immigrants who were not able to take those jobs due to past discrimination.","['end', 'mandatory', 'retirement', 'open', 'position', 'woman', 'people', 'color', 'immigrant', 'able', 'take', 'job', 'due', 'past', 'discrimination']","['end', 'mandatory', 'retirement']","We should not end mandatory retirement because it opens up positions to women, people of color, and immigrants who were not able to take those jobs due to past discrimination. We should end mandatory retirement against",0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3227,A23303,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,We should ban fast food,against,fast food is itself not harmful but it is the number of times it is eaten and the quantity that is unhealthy,"['fast', 'food', 'harmful', 'number', 'time', 'eaten', 'quantity', 'unhealthy']","['ban', 'fast', 'food']",fast food is itself not harmful but it is the number of times it is eaten and the quantity that is unhealthy We should ban fast food against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3228,A23305,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,We should adopt an austerity regime,against,we should not  adopt an austerity regime because it will harm a good process.,"['adopt', 'austerity', 'regime', 'harm', 'good', 'process']","['adopt', 'austerity', 'regime']",we should not  adopt an austerity regime because it will harm a good process. We should adopt an austerity regime against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3229,A23306,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,We should end the use of economic sanctions,in favor of,economic sanctions end up hurting ordinary people more than the targeted governments,"['economic', 'sanction', 'end', 'hurting', 'ordinary', 'people', 'targeted', 'government']","['end', 'use', 'economic', 'sanction']",economic sanctions end up hurting ordinary people more than the targeted governments We should end the use of economic sanctions in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3230,A23307,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,We should adopt a multi-party system,against,more parties will create a more convoluted political system,"['party', 'create', 'convoluted', 'political', 'system']","['adopt', 'multiparty', 'system']",more parties will create a more convoluted political system We should adopt a multi-party system against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3231,A23308,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,We should subsidize space exploration,in favor of,Space exploration should be subsidized because the information learned from it could provide useful to our planet.,"['space', 'exploration', 'subsidized', 'information', 'learned', 'could', 'provide', 'useful', 'planet']","['subsidize', 'space', 'exploration']",Space exploration should be subsidized because the information learned from it could provide useful to our planet. We should subsidize space exploration in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3232,A23309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,We should ban cosmetic surgery for minors,in favor of,minors are not mature enough to make such life altering decisions,"['minor', 'mature', 'enough', 'make', 'life', 'altering', 'decision']","['ban', 'cosmetic', 'surgery', 'minor']",minors are not mature enough to make such life altering decisions We should ban cosmetic surgery for minors in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3233,A23310,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,We should stop the development of autonomous cars,in favor of,these cars are too unpredictable and unsafe,"['car', 'unpredictable', 'unsafe']","['stop', 'development', 'autonomous', 'car']",these cars are too unpredictable and unsafe We should stop the development of autonomous cars in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3234,A23311,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,We should subsidize embryonic stem cell research,against,"the cells used in stem cell research come from the murdering, harvesting, and selling of babies, all of which are highly immoral.","['cell', 'used', 'stem', 'cell', 'research', 'come', 'murdering', 'harvesting', 'selling', 'baby', 'highly', 'immoral']","['subsidize', 'embryonic', 'stem', 'cell', 'research']","the cells used in stem cell research come from the murdering, harvesting, and selling of babies, all of which are highly immoral. We should subsidize embryonic stem cell research against",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3235,A23312,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Holocaust denial should be a criminal offence,against,"making this a criminal offence is against freedom of speech, people who are prosecuted and locked up for this offence would then become political prisoners in what would become an oppressive regime.","['making', 'criminal', 'offence', 'freedom', 'speech', 'people', 'prosecuted', 'locked', 'offence', 'would', 'become', 'political', 'prisoner', 'would', 'become', 'oppressive', 'regime']","['holocaust', 'denial', 'criminal', 'offence']","making this a criminal offence is against freedom of speech, people who are prosecuted and locked up for this offence would then become political prisoners in what would become an oppressive regime. Holocaust denial should be a criminal offence against",0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3236,A23313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,We should end affirmative action,in favor of,"yes, you should have to work your way to the top not have it handed to you.","['yes', 'work', 'way', 'top', 'handed']","['end', 'affirmative', 'action']","yes, you should have to work your way to the top not have it handed to you. We should end affirmative action in favor of",0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3237,A23314,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,We should ban cosmetic surgery for minors,against,"bullying and insecurities are rampant in a teenagers world. it has very serious effects. if a little bit of plastic surgery would solve this, it should be allowed. it's worth it to prevent major emotional pain.","['bullying', 'insecurity', 'rampant', 'teenager', 'world', 'serious', 'effect', 'little', 'bit', 'plastic', 'surgery', 'would', 'solve', 'allowed', 'worth', 'prevent', 'major', 'emotional', 'pain']","['ban', 'cosmetic', 'surgery', 'minor']","bullying and insecurities are rampant in a teenagers world. it has very serious effects. if a little bit of plastic surgery would solve this, it should be allowed. it's worth it to prevent major emotional pain. We should ban cosmetic surgery for minors against",0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3238,A23315,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,We should ban private military companies,in favor of,"the military is the last thing that should be profit driven, reliance on such companies can invoke catastrophe.","['military', 'last', 'thing', 'profit', 'driven', 'reliance', 'company', 'invoke', 'catastrophe']","['ban', 'private', 'military', 'company']","the military is the last thing that should be profit driven, reliance on such companies can invoke catastrophe. We should ban private military companies in favor of",0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
3239,A23317,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,We should legalize organ trade,in favor of,if it was legal to trade organs more lives could be saved.,"['legal', 'trade', 'organ', 'life', 'could', 'saved']","['legalize', 'organ', 'trade']",if it was legal to trade organs more lives could be saved. We should legalize organ trade in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3240,A23318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,We should ban the use of child actors,in favor of,"Children do not have sufficient autonomy to make decisions about careers, they should be protected from over directing parents and hence the use of child actors should be banned.","['child', 'sufficient', 'autonomy', 'make', 'decision', 'career', 'protected', 'directing', 'parent', 'hence', 'use', 'child', 'actor', 'banned']","['ban', 'use', 'child', 'actor']","Children do not have sufficient autonomy to make decisions about careers, they should be protected from over directing parents and hence the use of child actors should be banned. We should ban the use of child actors in favor of",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3241,A23319,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,We should cancel pride parades,against,We should not cancel pride parades as they provide a great focal point to celebrate and help others to understand the diversity of society.,"['cancel', 'pride', 'parade', 'provide', 'great', 'focal', 'point', 'celebrate', 'help', 'others', 'understand', 'diversity', 'society']","['cancel', 'pride', 'parade']",We should not cancel pride parades as they provide a great focal point to celebrate and help others to understand the diversity of society. We should cancel pride parades against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3242,A23320,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,We should abolish capital punishment,in favor of,the capital punishment is a setback of the current civilization,"['capital', 'punishment', 'setback', 'current', 'civilization']","['abolish', 'capital', 'punishment']",the capital punishment is a setback of the current civilization We should abolish capital punishment in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3243,A23322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,We should ban telemarketing,against,It is time saving. You can reach a large number prospects much faster than a sales representative on foot.,"['time', 'saving', 'reach', 'large', 'number', 'prospect', 'much', 'faster', 'sale', 'representative', 'foot']","['ban', 'telemarketing']",It is time saving. You can reach a large number prospects much faster than a sales representative on foot. We should ban telemarketing against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
